10192,HITOM
10200,HIHAT+LOTOM
10208,HIHAT+SNARE
10216,
10224,FLTOM
10232,
10240,HITOM+BASS
10248,LOTOM
10256,HITOM
10264,LOTOM+FLTOM
10272,SNARE+FLTOM
10280,
10288,HITOM+BASS
10296,LOTOM
10304,HITOM
10312,LOTOM
10320,HITOM
10328,LOTOM
10336,CYMBAL+SNARE+BASS
10344,SNARE+FLTOM
10352,HITOM
10360,HITOM
10368,HITOM+BASS
10376,LOTOM
10384,HITOM
10392,LOTOM+FLTOM
10400,SNARE+FLTOM
10408,
10416,HITOM+BASS
10424,LOTOM
10432,HITOM
10440,LOTOM
10448,HITOM
10456,HIHAT+LOTOM
10464,HIHAT+SNARE
10472,
10480,FLTOM
10488,
10496,HITOM+BASS
10504,LOTOM
10512,HITOM
10520,LOTOM+FLTOM
10528,SNARE+FLTOM
10536,
10544,HITOM+BASS
10552,LOTOM
10560,HITOM
10568,LOTOM
10576,HITOM
10584,HIHAT+LOTOM
10592,HIHAT+SNARE
10600,
10608,FLTOM
10616,
10624,HITOM+BASS
10632,LOTOM
10640,HITOM
10648,LOTOM+FLTOM
10656,SNARE+FLTOM
10664,
10672,HITOM+BASS
10680,LOTOM
10688,HITOM
10696,LOTOM
10704,HITOM
10712,HIHAT+LOTOM
10720,HIHAT+SNARE
10728,
10736,FLTOM
10744,
10752,HITOM+BASS
10760,LOTOM
10768,HITOM
10776,LOTOM+FLTOM
10784,SNARE+FLTOM
10792,
10800,HITOM+BASS
10808,LOTOM
10816,HITOM
10824,LOTOM
10832,HITOM
10840,LOTOM
10848,CYMBAL+SNARE+BASS
10856,SNARE+FLTOM
10864,HITOM
10872,HITOM
10880,HITOM+BASS
10888,LOTOM
10896,HITOM
10904,LOTOM+FLTOM
10912,SNARE+FLTOM
10920,
10928,HITOM+BASS
10936,LOTOM
10944,HITOM
10952,LOTOM
10960,HITOM
10968,HIHAT+LOTOM
10976,HIHAT+SNARE
10984,
10992,FLTOM
11000,
11008,HITOM+BASS
11016,LOTOM
11024,HITOM
11032,LOTOM+FLTOM
11040,SNARE+FLTOM
11048,
11056,HITOM+BASS
11064,LOTOM
11072,HITOM
11080,LOTOM
11088,HITOM
11096,HIHAT+LOTOM
11104,HIHAT+SNARE
11112,
11120,FLTOM
11128,
11136,HITOM+BASS
11144,LOTOM
11152,HITOM
11160,LOTOM+FLTOM
11168,SNARE+FLTOM
11176,
11184,HITOM+BASS
11192,LOTOM
11200,HITOM
11208,LOTOM
11216,HITOM
11224,HIHAT+LOTOM
11232,HIHAT+SNARE
11240,
11248,FLTOM
11256,
11264,HITOM+BASS
11272,LOTOM
11280,HITOM
